# INIT: I am agent 9
# UPDATE
Hate Score: -10000, 0, 0, 0, 0, 0, 20, 0, -10000, 0
# UPDATE
Hate Score: -10000, 0, 0, 0, 0, 0, 20, 0, -10000, 0
# VOTE: 7
# UPDATE
Agent 6 voted for me!
Hate Score: -20000, 0, 0, -10000, 0, 100, 20, 0, -10000, 0
# DAYSTART
# UPDATE
Hate Score: -20000, 0, 0, -10000, 0, 100, 20, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -20000, 0, 0, -10000, 0, 100, 20, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -20000, 0, 0, -10000, 0, 100, 20, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -20000, 0, 0, -10000, 0, 100, 20, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -20000, 0, 0, -10000, 0, 100, 20, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -20000, 0, 0, -10000, 0, 100, 20, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -20000, 0, 0, -10000, 0, 100, 20, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -20000, 0, 0, -10000, 0, 100, 20, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -20000, 0, 0, -10000, 0, 100, 20, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -20000, 0, 0, -10000, 0, 100, 20, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -20000, 0, 0, -10000, 0, 100, 20, 0, -10000, 0
# UPDATE
Hate Score: -20000, 0, 0, -10000, 0, 100, 20, 0, -10000, 0
# VOTE: 6
# UPDATE
Hate Score: -30000, 0, 0, -20000, 0, -9900, -9980, 0, -10000, 0
# DAYSTART
# UPDATE
Hate Score: -30000, 0, 0, -20000, 0, -9900, -9980, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -30000, 0, 0, -20000, 0, -9900, -9980, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -30000, 0, 0, -20000, 0, -9900, -9980, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -30000, 0, 0, -20000, 0, -9900, -9980, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -30000, 0, 0, -20000, 0, -9900, -9980, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -30000, 0, 0, -20000, 0, -9900, -9980, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -30000, 0, 0, -20000, 0, -9900, -9980, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -30000, 0, 0, -20000, 0, -9900, -9980, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -30000, 0, 0, -20000, 0, -9900, -9980, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -30000, 0, 0, -20000, 0, -9900, -9980, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -30000, 0, 0, -20000, 0, -9900, -9980, 0, -10000, 0
# UPDATE
Hate Score: -30000, 0, 0, -20000, 0, -9900, -9980, 0, -10000, 0
# VOTE: 2
# UPDATE
Hate Score: -40000, 0, 0, -30000, -10000, -19900, -19980, 0, -20000, 0
# DAYSTART
# UPDATE
Hate Score: -40000, 0, 0, -30000, -10000, -19900, -19980, 0, -20000, 0
# UPDATE
Hate Score: -40000, 0, 0, -30000, -10000, -19900, -19980, 0, -20000, 0
# FINISH
# INIT: I am agent 9
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# DAYSTART
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# DAYSTART
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# VOTE: 1
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# WHISPER
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# ATTACK: 1
# UPDATE
Hate Score: -10000, 0, 0, 0, 0, 0, 0, 0, -10000, -10000
# DAYSTART
# UPDATE
Hate Score: -10000, 0, 0, 0, 0, 0, 0, 0, -10000, -10000
# TALK
# UPDATE
Talking about me: AND (DAY 1 (DIVINED Agent[09] HUMAN)) (DAY 2 (DIVINED Agent[02] WEREWOLF))
Hate Score: -10000, 0, 0, 10, 0, 0, 0, 0, -10000, -10000
# TALK
# UPDATE
Hate Score: -10000, 0, 0, 10, 0, 0, 0, 0, -10000, -10000
# TALK
# UPDATE
Talking about me: DIVINED Agent[09] HUMAN
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# TALK
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# TALK
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# TALK
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# TALK
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# TALK
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# TALK
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# TALK
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# VOTE: 4
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# VOTE: 4
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# WHISPER
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# WHISPER
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# WHISPER
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# WHISPER
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# WHISPER
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# WHISPER
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# WHISPER
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# WHISPER
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# WHISPER
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# WHISPER
# UPDATE
Hate Score: -10000, 0, 0, 11, 0, 0, 0, 0, -10000, -10000
# ATTACK: 4
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 0, 0, 0, 0, -10000, -20000
# DAYSTART
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 0, 0, 0, 0, -10000, -20000
# TALK
# UPDATE
Talking about me: VOTE Agent[09]
Talking about me: REQUEST ANY (VOTE Agent[09])
Hate Score: -20000, -10000, 0, -9989, 0, 20, 0, 0, -10000, -20000
# TALK
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 0, 20, 0, 0, -10000, -20000
# TALK
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 0, 20, 0, 0, -10000, -20000
# TALK
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 0, 20, 0, 0, -10000, -20000
# TALK
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 0, 20, 0, 0, -10000, -20000
# TALK
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 0, 20, 0, 0, -10000, -20000
# TALK
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 0, 20, 0, 0, -10000, -20000
# TALK
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 0, 20, 0, 0, -10000, -20000
# TALK
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 0, 20, 0, 0, -10000, -20000
# TALK
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 0, 20, 0, 0, -10000, -20000
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 0, 20, 0, 0, -10000, -20000
# VOTE: 6
# UPDATE
Agent 5 voted for me!
Hate Score: -20000, -10000, 0, -9989, 100, 20, 0, 0, -10000, -20000
# WHISPER
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 100, 20, 0, 0, -10000, -20000
# WHISPER
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 100, 20, 0, 0, -10000, -20000
# WHISPER
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 100, 20, 0, 0, -10000, -20000
# WHISPER
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 100, 20, 0, 0, -10000, -20000
# WHISPER
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 100, 20, 0, 0, -10000, -20000
# WHISPER
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 100, 20, 0, 0, -10000, -20000
# WHISPER
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 100, 20, 0, 0, -10000, -20000
# WHISPER
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 100, 20, 0, 0, -10000, -20000
# WHISPER
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 100, 20, 0, 0, -10000, -20000
# WHISPER
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 100, 20, 0, 0, -10000, -20000
# ATTACK: 5
# UPDATE
Hate Score: -20000, -10000, 0, -9989, 100, 20, 0, 0, -10000, -20000
# FINISH
# INIT: I am agent 9
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# DAYSTART
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# DAYSTART
# UPDATE
Talking about me: VOTE Agent[09]
Hate Score: 0, 0, 0, 0, 0, 10, 0, 0, -10000, 0
# TALK
# UPDATE
Talking about me: REQUEST ANY (VOTE Agent[09])
Hate Score: 0, 0, 0, 0, 0, 20, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 20, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 20, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 20, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 20, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 20, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 20, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 20, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 20, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 20, 0, 0, -10000, 0
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 20, 0, 0, -10000, 0
# VOTE: 6
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 20, -10000, 0, -10000, 0
# DAYSTART
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 20, -10000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 20, -10000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 20, -10000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 20, -10000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 20, -10000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 20, -10000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 20, -10000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 20, -10000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 20, -10000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 20, -10000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 20, -10000, 0, -10000, 0
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 20, -10000, 0, -10000, 0
# VOTE: 6
# UPDATE
Hate Score: 0, 0, -20000, 0, -10000, -9980, -20000, 0, -10000, 0
# DAYSTART
# UPDATE
Hate Score: 0, 0, -20000, 0, -10000, -9980, -20000, 0, -10000, 0
# TALK
# UPDATE
Talking about me: VOTE Agent[09]
Talking about me: REQUEST ANY (VOTE Agent[09])
Hate Score: 0, 20, -20000, 0, -10000, -9980, -20000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 20, -20000, 0, -10000, -9980, -20000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 20, -20000, 0, -10000, -9980, -20000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 20, -20000, 0, -10000, -9980, -20000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 20, -20000, 0, -10000, -9980, -20000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 20, -20000, 0, -10000, -9980, -20000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 20, -20000, 0, -10000, -9980, -20000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 20, -20000, 0, -10000, -9980, -20000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 20, -20000, 0, -10000, -9980, -20000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 20, -20000, 0, -10000, -9980, -20000, 0, -10000, 0
# UPDATE
Hate Score: 0, 20, -20000, 0, -10000, -9980, -20000, 0, -10000, 0
# VOTE: 2
# UPDATE
Agent 2 voted for me!
Hate Score: -10000, 120, -30000, -10000, -20000, -19980, -30000, 0, -10000, 0
# DAYSTART
# UPDATE
Hate Score: -10000, 120, -30000, -10000, -20000, -19980, -30000, 0, -10000, 0
# TALK
# UPDATE
Talking about me: VOTE Agent[09]
Talking about me: REQUEST ANY (VOTE Agent[09])
Hate Score: -10000, 140, -30000, -10000, -20000, -19980, -30000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 140, -30000, -10000, -20000, -19980, -30000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 140, -30000, -10000, -20000, -19980, -30000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 140, -30000, -10000, -20000, -19980, -30000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 140, -30000, -10000, -20000, -19980, -30000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 140, -30000, -10000, -20000, -19980, -30000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 140, -30000, -10000, -20000, -19980, -30000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 140, -30000, -10000, -20000, -19980, -30000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 140, -30000, -10000, -20000, -19980, -30000, 0, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 140, -30000, -10000, -20000, -19980, -30000, 0, -10000, 0
# UPDATE
Hate Score: -10000, 140, -30000, -10000, -20000, -19980, -30000, 0, -10000, 0
# VOTE: 2
# UPDATE
Hate Score: -10000, 140, -30000, -10000, -20000, -19980, -30000, 0, -10000, 0
# FINISH
# INIT: I am agent 9
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# DAYSTART
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# DAYSTART
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# VOTE: 1
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# VOTE: 1
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 0, 0, 0, -10000, 0
# DAYSTART
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 0, 0, 0, -10000, 0
# UPDATE
Hate Score: 0, 0, -10000, 0, 0, 0, 0, 0, -10000, 0
# VOTE: 1
# UPDATE
Agent 8 voted for me!
Hate Score: -10000, 0, -20000, 0, -10000, 0, 0, 100, -10000, 0
# DAYSTART
# UPDATE
Hate Score: -10000, 0, -20000, 0, -10000, 0, 0, 100, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 0, -20000, 0, -10000, 0, 0, 100, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 0, -20000, 0, -10000, 0, 0, 100, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 0, -20000, 0, -10000, 0, 0, 100, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 0, -20000, 0, -10000, 0, 0, 100, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 0, -20000, 0, -10000, 0, 0, 100, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 0, -20000, 0, -10000, 0, 0, 100, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 0, -20000, 0, -10000, 0, 0, 100, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 0, -20000, 0, -10000, 0, 0, 100, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 0, -20000, 0, -10000, 0, 0, 100, -10000, 0
# TALK
# UPDATE
Hate Score: -10000, 0, -20000, 0, -10000, 0, 0, 100, -10000, 0
# UPDATE
Hate Score: -10000, 0, -20000, 0, -10000, 0, 0, 100, -10000, 0
# VOTE: 8
# UPDATE
Agent 6 voted for me!
Hate Score: -10000, 0, -20000, 0, -10000, 100, 0, 100, -10000, 0
# VOTE: 6
# UPDATE
Agent 8 voted for me!
Hate Score: -20000, 0, -30000, 0, -20000, 100, -10000, 200, -20000, 0
# DAYSTART
# UPDATE
Hate Score: -20000, 0, -30000, 0, -20000, 100, -10000, 200, -20000, 0
# UPDATE
Hate Score: -20000, 0, -30000, 0, -20000, 100, -10000, 200, -20000, 0
# FINISH
# INIT: I am agent 9
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# DAYSTART
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# DAYSTART
# UPDATE
Hate Score: 0, 0, 0, 0, 0, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Talking about me: VOTE Agent[09]
Hate Score: 0, 0, 0, 0, 10, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Talking about me: REQUEST ANY (VOTE Agent[09])
Hate Score: 0, 0, 0, 0, 20, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 20, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 20, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 20, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 20, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 20, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 20, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 20, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Hate Score: 0, 0, 0, 0, 20, 0, 0, 0, -10000, 0
# UPDATE
Hate Score: 0, 0, 0, 0, 20, 0, 0, 0, -10000, 0
# VOTE: 5
# UPDATE
Agent 2 voted for me!
Hate Score: -10000, 100, 0, 0, -9980, 0, 0, 0, -10000, 0
# DAYSTART
# UPDATE
Hate Score: -10000, 100, 0, 0, -9980, 0, 0, 0, -10000, 0
# TALK
# UPDATE
Talking about me: VOTE Agent[09]
Talking about me: REQUEST ANY (VOTE Agent[09])
